method,config_id,validation_rows,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_specificity,validation_balanced_accuracy,validation_source_macro_f1,decision_threshold,training_runtime_seconds,parameters
minilm_logistic_regression,minilm_full512_norm_cwnone_c1,1779,0.955593029792018,0.9490586932447398,0.9629213483146067,0.9559397657557167,0.9482564679415073,0.9555889081280571,0.8973262242793851,0.4610647111853801,0.4733662500002538,"{""C"": 1.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.4610647111853801}"
minilm_logistic_regression,minilm_full512_norm_cwnone_c10,1779,0.9584035975267003,0.9584269662921349,0.9584269662921349,0.9584269662921349,0.9583802024746907,0.9584035843834128,0.9004348513127691,0.5120703280664782,0.45993333400110714,"{""C"": 10.0, ""class_weight"": ""none"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.5120703280664782}"
minilm_logistic_regression,minilm_full512_norm_cwbalanced_c0.01,1779,0.9190556492411467,0.9347319347319347,0.9011235955056179,0.9176201372997712,0.937007874015748,0.919065734760683,0.8651906140703499,0.5227327366983118,0.24969966700155055,"{""C"": 0.01, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.5227327366983118}"
minilm_logistic_regression,minilm_full512_norm_cwbalanced_c0.1,1779,0.9421023046655425,0.9634864546525324,0.9191011235955057,0.9407705577918345,0.9651293588301463,0.942115241212826,0.8980262897546005,0.6175905758978987,0.3052012920015841,"{""C"": 0.1, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.6175905758978987}"
minilm_logistic_regression,minilm_full512_norm_cwbalanced_c1,1779,0.955593029792018,0.9490586932447398,0.9629213483146067,0.9559397657557167,0.9482564679415073,0.9555889081280571,0.8973262242793851,0.4610647111853801,0.4458931670014863,"{""C"": 1.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.4610647111853801}"
minilm_logistic_regression,minilm_full512_norm_cwbalanced_c10,1779,0.9584035975267003,0.9584269662921349,0.9584269662921349,0.9584269662921349,0.9583802024746907,0.9584035843834128,0.9004348513127691,0.5120703280664782,0.425972457996977,"{""C"": 10.0, ""class_weight"": ""balanced"", ""normalized"": true, ""representation"": ""full512"", ""threshold"": 0.5120703280664782}"
minilm_logistic_regression,minilm_chunks256_raw_cwnone_c0.01,1779,0.910061832490163,0.8891257995735607,0.9370786516853933,0.912472647702407,0.8830146231721034,0.9100466374287484,0.86461602772676,0.43966423466443977,0.33670408399484586,"{""C"": 0.01, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.43966423466443977}"
minilm_logistic_regression,minilm_chunks256_raw_cwnone_c0.1,1779,0.9437886453063519,0.9438202247191011,0.9438202247191011,0.9438202247191011,0.9437570303712036,0.9437886275451524,0.9022103719222849,0.46673050300943414,0.28020912499778206,"{""C"": 0.1, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.46673050300943414}"
minilm_logistic_regression,minilm_chunks256_raw_cwnone_c1,1779,0.9561551433389545,0.9541387024608501,0.9584269662921349,0.9562780269058296,0.953880764904387,0.9561538655982609,0.9161915972184976,0.5,0.3344876250048401,"{""C"": 1.0, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.5}"
minilm_logistic_regression,minilm_chunks256_raw_cwnone_c10,1779,0.9612141652613828,0.9525909592061742,0.9707865168539326,0.9616026711185309,0.9516310461192351,0.9612087814865838,0.9136844993104738,0.41404825306269083,0.41966975000104867,"{""C"": 10.0, ""class_weight"": ""none"", ""normalized"": false, ""representation"": ""chunks256"", ""threshold"": 0.41404825306269083}"
