method,evaluation_method,dataset,config_index,config_id,checkpoint_type,checkpoint_step,rows,ham_count,spam_count,accuracy,precision,recall,f1,specificity,balanced_accuracy,false_positive_count,false_negative_count,true_positive_count,true_negative_count,false_positive_rate,false_negative_rate,spam_prediction_rate,classification_failure_count,classification_failure_rate,eval_batch_size,max_seq_length,learning_rate,lora_r,lora_alpha,lora_dropout,checkpoint_path,runtime_seconds,status,error_message
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1800,1000,716,284,0.76,0.5419847328244275,1.0,0.7029702970297029,0.664804469273743,0.8324022346368716,240.0,0.0,284.0,476.0,0.33519553072625696,0.0,0.524,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1800,24.0356,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,500,500,0.998,0.9960159362549801,1.0,0.998003992015968,0.996,0.998,2.0,0.0,500.0,498.0,0.004,0.0,0.502,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,25.3903,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,1000,0,0.937,0.0,0.0,0.0,0.937,0.4685,63.0,0.0,0.0,937.0,0.063,0.0,0.063,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,24.4588,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,0,1000,0.995,1.0,0.995,0.9974937343358395,0.0,0.4975,0.0,5.0,995.0,0.0,0.0,0.005,0.995,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,27.7204,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,716,284,0.928,0.797752808988764,1.0,0.8875,0.8994413407821229,0.9497206703910615,72.0,0.0,284.0,644.0,0.1005586592178771,0.0,0.356,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,24.1139,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,500,500,0.995,0.9900990099009901,1.0,0.9950248756218906,0.99,0.995,5.0,0.0,500.0,495.0,0.01,0.0,0.505,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,24.8777,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,1000,0,0.847,0.0,0.0,0.0,0.847,0.4235,153.0,0.0,0.0,847.0,0.153,0.0,0.153,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,24.1443,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,27.5808,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,716,284,0.664,0.45806451612903226,1.0,0.6283185840707964,0.5307262569832403,0.7653631284916201,336.0,0.0,284.0,380.0,0.4692737430167598,0.0,0.62,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,23.5635,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,500,500,0.997,1.0,0.994,0.9969909729187563,1.0,0.997,0.0,3.0,497.0,500.0,0.0,0.006,0.497,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,24.7591,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,1000,0,0.972,0.0,0.0,0.0,0.972,0.486,28.0,0.0,0.0,972.0,0.028,0.0,0.028,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,24.8452,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,0,1000,0.981,1.0,0.981,0.9904088844018173,0.0,0.4905,0.0,19.0,981.0,0.0,0.0,0.019,0.981,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,28.8445,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,716,284,0.977,0.9423728813559322,0.9788732394366197,0.9602763385146805,0.9762569832402235,0.9775651113384216,17.0,6.0,278.0,699.0,0.023743016759776536,0.02112676056338028,0.295,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,25.5683,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,25.1467,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,1000,0,0.959,0.0,0.0,0.0,0.959,0.4795,41.0,0.0,0.0,959.0,0.041,0.0,0.041,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,24.6656,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,28.7021,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,716,284,0.959,0.8761609907120743,0.9964788732394366,0.9324546952224052,0.9441340782122905,0.9703064757258635,40.0,1.0,283.0,676.0,0.055865921787709494,0.0035211267605633804,0.323,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,24.7193,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,25.7964,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,1000,0,0.957,0.0,0.0,0.0,0.957,0.4785,43.0,0.0,0.0,957.0,0.043,0.0,0.043,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,24.8093,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,28.7598,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,716,284,0.956,0.8680981595092024,0.9964788732394366,0.9278688524590164,0.9399441340782123,0.9682115036588245,43.0,1.0,283.0,673.0,0.06005586592178771,0.0035211267605633804,0.326,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,24.2956,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,26.0269,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,1000,0,0.959,0.0,0.0,0.0,0.959,0.4795,41.0,0.0,0.0,959.0,0.041,0.0,0.041,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,24.3671,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,28.183,completed,
04_causal_lm_structured_generation,causal_lm_structured_json_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,716,284,0.959,0.8761609907120743,0.9964788732394366,0.9324546952224052,0.9441340782122905,0.9703064757258635,40.0,1.0,283.0,676.0,0.055865921787709494,0.0035211267605633804,0.323,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/04_causal_lm_structured_generation/results/sweeps/qwen3_clm_structured_generation_20260607_122307/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,24.4436,completed,
