method,evaluation_method,dataset,config_index,config_id,checkpoint_type,checkpoint_step,rows,ham_count,spam_count,accuracy,precision,recall,f1,specificity,balanced_accuracy,false_positive_count,false_negative_count,true_positive_count,true_negative_count,false_positive_rate,false_negative_rate,spam_prediction_rate,classification_failure_count,classification_failure_rate,eval_batch_size,max_seq_length,learning_rate,lora_r,lora_alpha,lora_dropout,checkpoint_path,runtime_seconds,status,error_message
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3900,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3900,11.7518,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3900,1000,1000,0,0.954,0.0,0.0,0.0,0.954,0.477,46.0,0.0,0.0,954.0,0.046,0.0,0.046,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3900,11.1808,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3900,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3900,14.6914,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3900,1000,716,284,0.965,0.8927444794952681,0.9964788732394366,0.9417637271214643,0.952513966480447,0.9744964198599417,34.0,1.0,283.0,682.0,0.04748603351955307,0.0035211267605633804,0.317,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3900,10.508,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/adapter,11.5837,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,1000,0,0.955,0.0,0.0,0.0,0.955,0.4775,45.0,0.0,0.0,955.0,0.045,0.0,0.045,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/adapter,10.8209,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/adapter,14.5224,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,8,lora_capacity_seq512_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,716,284,0.968,0.9038461538461539,0.9929577464788732,0.9463087248322147,0.9581005586592178,0.9755291525690455,30.0,2.0,282.0,686.0,0.04189944134078212,0.007042253521126761,0.312,0.0,0.0,32.0,512,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/08_lora_capacity_seq512_lr1e-4_r32_a64_do0p05/adapter,10.5306,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,300,1000,500,500,0.99,0.9979674796747967,0.982,0.9899193548387097,0.998,0.99,1.0,9.0,491.0,499.0,0.002,0.018,0.492,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-300,12.4572,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,300,1000,1000,0,0.907,0.0,0.0,0.0,0.907,0.4535,93.0,0.0,0.0,907.0,0.093,0.0,0.093,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-300,11.6755,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,300,1000,0,1000,0.902,1.0,0.902,0.9484752891692955,0.0,0.451,0.0,98.0,902.0,0.0,0.0,0.098,0.902,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-300,15.6275,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,300,1000,716,284,0.891,0.7284595300261096,0.9823943661971831,0.8365817091454274,0.8547486033519553,0.9185714847745692,104.0,5.0,279.0,612.0,0.1452513966480447,0.017605633802816902,0.383,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-300,11.0885,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,900,1000,500,500,0.995,0.9959919839679359,0.994,0.994994994994995,0.996,0.995,2.0,3.0,497.0,498.0,0.004,0.006,0.499,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-900,12.391,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,900,1000,1000,0,0.887,0.0,0.0,0.0,0.887,0.4435,113.0,0.0,0.0,887.0,0.113,0.0,0.113,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-900,11.8977,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,900,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-900,15.8776,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,900,1000,716,284,0.824,0.6179039301310044,0.9964788732394366,0.7628032345013478,0.755586592178771,0.8760327327091038,175.0,1.0,283.0,541.0,0.24441340782122906,0.0035211267605633804,0.458,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-900,11.0307,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1200,1000,500,500,0.997,0.9940357852882704,1.0,0.9970089730807578,0.994,0.997,3.0,0.0,500.0,497.0,0.006,0.0,0.503,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1200,12.5529,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1200,1000,1000,0,0.88,0.0,0.0,0.0,0.88,0.44,120.0,0.0,0.0,880.0,0.12,0.0,0.12,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1200,11.7353,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1200,1000,0,1000,0.998,1.0,0.998,0.998998998998999,0.0,0.499,0.0,2.0,998.0,0.0,0.0,0.002,0.998,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1200,15.6662,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1200,1000,716,284,0.896,0.7331606217616581,0.9964788732394366,0.8447761194029851,0.8561452513966481,0.9263120623180423,103.0,1.0,283.0,613.0,0.14385474860335196,0.0035211267605633804,0.386,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1200,11.1162,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1800,1000,500,500,0.996,0.9920634920634921,1.0,0.9960159362549801,0.992,0.996,4.0,0.0,500.0,496.0,0.008,0.0,0.504,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1800,12.6301,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1800,1000,1000,0,0.722,0.0,0.0,0.0,0.722,0.361,278.0,0.0,0.0,722.0,0.278,0.0,0.278,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1800,11.9275,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1800,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1800,15.654,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,1800,1000,716,284,0.757,0.538899430740038,1.0,0.7003699136868063,0.6606145251396648,0.8303072625698324,243.0,0.0,284.0,473.0,0.3393854748603352,0.0,0.527,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-1800,11.1224,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,12.5781,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,1000,0,0.915,0.0,0.0,0.0,0.915,0.4575,85.0,0.0,0.0,915.0,0.085,0.0,0.085,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,11.647,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,0,1000,0.981,1.0,0.981,0.9904088844018173,0.0,0.4905,0.0,19.0,981.0,0.0,0.0,0.019,0.981,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,15.3883,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2100,1000,716,284,0.875,0.6953316953316954,0.9964788732394366,0.8191027496382055,0.8268156424581006,0.9116472578487687,124.0,1.0,283.0,592.0,0.17318435754189945,0.0035211267605633804,0.407,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2100,11.0762,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,500,500,0.999,0.998003992015968,1.0,0.9990009990009989,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,12.42,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,1000,0,0.93,0.0,0.0,0.0,0.93,0.465,70.0,0.0,0.0,930.0,0.07,0.0,0.07,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,11.6979,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,15.5768,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,2700,1000,716,284,0.962,0.884375,0.9964788732394366,0.9370860927152318,0.9483240223463687,0.9724014477929026,37.0,1.0,283.0,679.0,0.051675977653631286,0.0035211267605633804,0.32,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-2700,11.1356,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,12.6368,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,1000,0,0.964,0.0,0.0,0.0,0.964,0.482,36.0,0.0,0.0,964.0,0.036,0.0,0.036,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,11.7306,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,0,1000,0.996,1.0,0.996,0.9979959919839679,0.0,0.498,0.0,4.0,996.0,0.0,0.0,0.004,0.996,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,15.5997,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3000,1000,716,284,0.977,0.9335548172757475,0.9894366197183099,0.9606837606837606,0.9720670391061452,0.9807518294122275,20.0,3.0,281.0,696.0,0.027932960893854747,0.01056338028169014,0.301,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3000,11.2746,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,12.554,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,1000,0,0.955,0.0,0.0,0.0,0.955,0.4775,45.0,0.0,0.0,955.0,0.045,0.0,0.045,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,11.9834,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,15.7827,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3600,1000,716,284,0.974,0.9188311688311688,0.9964788732394366,0.9560810810810809,0.9650837988826816,0.9807813360610591,25.0,1.0,283.0,691.0,0.034916201117318434,0.0035211267605633804,0.308,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3600,11.0693,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,12.6859,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,enron,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,1000,0,0.956,0.0,0.0,0.0,0.956,0.478,44.0,0.0,0.0,956.0,0.044,0.0,0.044,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,11.6696,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,fraudulent_email_corpus,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,0,1000,0.999,1.0,0.999,0.9994997498749374,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,15.6099,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,spam_ham,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,trainer_checkpoint,3900,1000,716,284,0.975,0.9218241042345277,0.9964788732394366,0.9576988155668359,0.9664804469273743,0.9814796600834055,24.0,1.0,283.0,692.0,0.0335195530726257,0.0035211267605633804,0.307,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/trainer_output/checkpoint-3900,11.1835,completed,
02_causal_lm_generation_parsing,causal_lm_generation_parsing,train_subset,9,lora_capacity_seq512_lr1e-4_r64_a128_do0p05,final_adapter,final,1000,500,500,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500.0,500.0,0.0,0.0,0.5,0.0,0.0,32.0,512,0.0001,64,128,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/02_causal_lm_generation_parsing/results/sweeps/qwen3_clm_generation_parsing_20260607_030839/09_lora_capacity_seq512_lr1e-4_r64_a128_do0p05/adapter,12.4148,completed,
