method,evaluation_method,dataset,config_index,config_id,checkpoint_type,checkpoint_step,rows,ham_count,spam_count,accuracy,precision,recall,f1,specificity,balanced_accuracy,false_positive_count,false_negative_count,true_positive_count,true_negative_count,false_positive_rate,false_negative_rate,spam_prediction_rate,classification_failure_count,classification_failure_rate,eval_batch_size,max_seq_length,learning_rate,lora_r,lora_alpha,lora_dropout,checkpoint_path,runtime_seconds,status,error_message
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,1000,0,0.824,0.0,0.0,0.0,0.824,0.412,176.0,0.0,0.0,824.0,0.176,0.0,0.176,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,9.7452,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,0,1000,0.987,1.0,0.987,0.9934574735782586,0.0,0.4935,0.0,13.0,987.0,0.0,0.0,0.013,0.987,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,15.6711,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,2400,1000,716,284,0.767,0.5493230174081238,1.0,0.7091136079900124,0.6745810055865922,0.8372905027932961,233.0,0.0,284.0,483.0,0.3254189944134078,0.0,0.517,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-2400,8.4322,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,500,500,0.993,0.9861932938856016,1.0,0.9930486593843099,0.986,0.993,7.0,0.0,500.0,493.0,0.014,0.0,0.507,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,10.6822,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,1000,0,0.699,0.0,0.0,0.0,0.699,0.3495,301.0,0.0,0.0,699.0,0.301,0.0,0.301,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,9.5528,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,15.6731,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,3600,1000,716,284,0.629,0.433587786259542,1.0,0.6048988285410011,0.4818435754189944,0.7409217877094972,371.0,0.0,284.0,345.0,0.5181564245810056,0.0,0.655,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-3600,8.306,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,500,500,0.998,0.9960159362549801,1.0,0.998003992015968,0.996,0.998,2.0,0.0,500.0,498.0,0.004,0.0,0.502,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,10.7002,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,1000,0,0.907,0.0,0.0,0.0,0.907,0.4535,93.0,0.0,0.0,907.0,0.093,0.0,0.093,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,9.4601,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,15.7012,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,4200,1000,716,284,0.861,0.6713947990543735,1.0,0.8033946251768034,0.8058659217877095,0.9029329608938548,139.0,0.0,284.0,577.0,0.1941340782122905,0.0,0.423,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-4200,8.4427,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,500,500,0.998,0.9960159362549801,1.0,0.998003992015968,0.996,0.998,2.0,0.0,500.0,498.0,0.004,0.0,0.502,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,10.709,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,1000,0,0.867,0.0,0.0,0.0,0.867,0.4335,133.0,0.0,0.0,867.0,0.133,0.0,0.133,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,9.4385,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,15.6328,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,5400,1000,716,284,0.887,0.7153652392947103,1.0,0.8340675477239354,0.8421787709497207,0.9210893854748603,113.0,0.0,284.0,603.0,0.15782122905027932,0.0,0.397,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-5400,8.2782,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,500,500,0.998,0.9960159362549801,1.0,0.998003992015968,0.996,0.998,2.0,0.0,500.0,498.0,0.004,0.0,0.502,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,10.6723,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,1000,0,0.949,0.0,0.0,0.0,0.949,0.4745,51.0,0.0,0.0,949.0,0.051,0.0,0.051,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,9.4759,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,15.7325,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,6000,1000,716,284,0.957,0.877742946708464,0.9859154929577465,0.9286898839137645,0.9455307262569832,0.9657231096073648,39.0,4.0,280.0,677.0,0.05446927374301676,0.014084507042253521,0.319,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-6000,8.3024,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,500,500,0.999,0.998003992015968,1.0,0.999000999000999,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,10.6451,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,1000,0,0.945,0.0,0.0,0.0,0.945,0.4725,55.0,0.0,0.0,945.0,0.055,0.0,0.055,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,9.5556,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,0,1000,0.999,1.0,0.999,0.9994997498749375,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,15.6869,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7200,1000,716,284,0.956,0.8726708074534162,0.9894366197183099,0.9273927392739274,0.9427374301675978,0.9660870249429538,41.0,3.0,281.0,675.0,0.05726256983240224,0.01056338028169014,0.322,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7200,8.361,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,500,500,0.999,0.998003992015968,1.0,0.999000999000999,0.998,0.999,1.0,0.0,500.0,499.0,0.002,0.0,0.501,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,10.6201,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,1000,0,0.943,0.0,0.0,0.0,0.943,0.4715,57.0,0.0,0.0,943.0,0.057,0.0,0.057,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,9.479,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,0,1000,0.999,1.0,0.999,0.9994997498749375,0.0,0.4995,0.0,1.0,999.0,0.0,0.0,0.001,0.999,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,15.6866,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,trainer_checkpoint,7800,1000,716,284,0.956,0.8703703703703703,0.9929577464788732,0.9276315789473685,0.9413407821229051,0.9671492643008892,42.0,2.0,282.0,674.0,0.05865921787709497,0.007042253521126761,0.324,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/trainer_output/checkpoint-7800,8.2503,completed,
01_sequence_classification,sequence_classification,train_subset,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,500,500,0.998,0.9960159362549801,1.0,0.998003992015968,0.996,0.998,2.0,0.0,500.0,498.0,0.004,0.0,0.502,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,10.6328,completed,
01_sequence_classification,sequence_classification,enron,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,1000,0,0.949,0.0,0.0,0.0,0.949,0.4745,51.0,0.0,0.0,949.0,0.051,0.0,0.051,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,9.4664,completed,
01_sequence_classification,sequence_classification,fraudulent_email_corpus,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,0,1000,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,15.6689,completed,
01_sequence_classification,sequence_classification,spam_ham,11,lora_capacity_seq1024_lr1e-4_r32_a64_do0p05,final_adapter,final,1000,716,284,0.957,0.877742946708464,0.9859154929577465,0.9286898839137645,0.9455307262569832,0.9657231096073648,39.0,4.0,280.0,677.0,0.05446927374301676,0.014084507042253521,0.319,0.0,0.0,32.0,1024,0.0001,32,64,0.05,/home/ubuntu/masters-thesis/lora-fine-tuning/methods/01_sequence_classification/results/sweeps/qwen3_sequence_classification_20260606_214107/11_lora_capacity_seq1024_lr1e-4_r32_a64_do0p05/adapter,8.2892,completed,
